Datetime,Text,Username
2022-05-16 20:55:32+00:00,There is no way that more taxes and spending will solve inflation #biden #trump #joebiden #usa #election #maga #politics #democrats #america #republican #donaldtrump #vote #bidenharris #democrat #conservative #kamalaharris #covid #memes #liberal #gop https://t.co/pZrBYDIq5z,LWVH81
2022-05-16 20:51:56+00:00,There are tons of fake accounts on ⁦@Twitter⁩ start with all the “likes” on any of Biden’s posts. #biden #trump #joebiden #usa #election #maga #politics #democrats #america #republican #donaldtrump #vote #bidenharris #democrat #conservative #gop  https://t.co/8ZwH7Bdlxz,LWVH81
2022-05-16 20:37:55+00:00,Full story https://t.co/EamOcxbdRP 🟪🟪#americafirst #biden #conservative #covid #democracy #democrats #dumptrump #election #equality #fakenews #feminism #gop #joebiden #liberal #maga #news #obama #political #purpleroompolitics #republican #trump #tsrpolitics #vote #wearamask https://t.co/Q2q9Aht1Ky,PurpRmPolitics
2022-05-14 20:00:04+00:00,@TTtheNegligible @DMdzinarishvili @Popehat @JoeBiden But what about the Ultra Maga &amp;amp; Uber Maga #biden #maga #politics #vote @BarbaraLoo3 @NJRRBasketball,botwotabot
2022-05-08 19:54:12+00:00,"What the President should have done, but ours has dementia. He can’t show up without a script, teleprompter, and diaper. Who voted for Jill Biden? #biden #potus #bidenharris #politics #democrat #republican #Ukraine #trump #maga #vote #whitehouse #harris
https://t.co/K4UOW94whL",LWVH81
2022-05-05 16:00:05+00:00,"@WhataBadDream @BillPascrell President Biden says MAGA is most extreme movement in US history. but what about Hunter Biden's laptop!"" #biden #maga #politics #vote @Mr_Electrico @rocohen_",botwotabot
2022-04-30 15:25:10+00:00,"This person asks some sobering questions to the MAGA world⁉️ Check out @real_talk_with_tom's video! #TikTok https://t.co/l3MihwKv5G We are winning #joebiden #trump #biden #donaldtrump #vote #republican #blm #conservative #MAGA  #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO 👊",TheTribune2020
2022-04-27 00:00:04+00:00,"Y'all realize I'm not actually Biden right? This was a joke. Not y'all ""But what about MAGA Linda Bean? #biden #maga #politics #vote @Gameonysus @pfwnyc",botwotabot
2022-04-26 21:55:32+00:00,"@RandPaul Here we go again. Another wingnut acting as an echo chamber for #Russian propaganda. 
#politics #conservative #liberal #republican #democrats #trump #biden #usa #election #america #maga #congress #covid #donaldtrump #FightForTrump #vote #freedom 
https://t.co/fhVdAHinBc",jameswmoore
2022-04-22 20:08:16+00:00,"@jentaub Everyone should read this article, yet no one will. #politics #conservative #liberal #republican #democrats #trump #biden #usa #election #america #maga #congress #covid #politicalmemes #donaldtrump #FightForTrump #vote #freedom #government  

https://t.co/ZfwvObRHJN",jameswmoore
2022-04-21 13:54:20+00:00,"@RepMattGaetz @JustTheNews @SecMayorkas Everyone should read this article, yet no one will. #politics #conservative #liberal #republican #democrats #trump #biden #usa #election #america #maga #congress #covid #politicalmemes #donaldtrump #vote #freedom #government  
https://t.co/ZfwvObA6ld",jameswmoore
2022-04-21 13:53:54+00:00,"@RepMTG Everyone should read this article, yet no one will. #politics #conservative #liberal #republican #democrats #trump #biden #usa #election #america #maga #congress #covid #politicalmemes #donaldtrump #vote #freedom #government  
https://t.co/ZfwvObA6ld",jameswmoore
2022-04-21 12:56:52+00:00,"How unfortunate (and ironic) that Thomas Piketty and John Schnatter look like twins separated at birth.
@IAmPapaJohn
#politics #conservative #liberal #republican #democrats #trump #biden #usa #election #america #maga #congress #covid #politicalmemes #vote #freedom #government https://t.co/I3OVN3DxJi",jameswmoore
2022-04-21 02:13:59+00:00,Full story https://t.co/yNAoVxVRvv 🟪🟪#2020election #americafirst #biden #business #conservative #democracy #stevenhotze #donaldtrump #dumptrump #election #fake #fraud #joebiden #liberal #loveislove #maga #narcissist #purpleroompolitics #republican #trump #trumpmemes  #vote https://t.co/fvGSXXUY6E,PurpRmPolitics
2022-04-20 21:25:13+00:00,"@libsoftiktok Everyone should read this article, yet no one will. #politics #conservative #liberal #republican #democrats #trump #biden #usa #election #america #maga #congress #covid #politicalmemes #donaldtrump #vote #freedom #government  

https://t.co/ZfwvObRHJN",jameswmoore
2022-04-20 16:00:05+00:00,I just found a statement that Biden is restoring rigorous environmental regulations.  But what about….? But what about? You fucking maga baby!! 😂🖕🏽😂 #biden #maga #politics #vote @JoanSlezak @IndigenousDrew4,botwotabot
2022-04-19 17:07:25+00:00,The Road To November #RedUnitedStates #midterms #redwave #gop #maga #republican #senate #house #elections #vote #trump #biden #freedom #2a  https://t.co/DI2ir86bxs,runitedstates
2022-04-15 13:19:03+00:00,"https://t.co/4VMx900Ktx
S. Korea, US in talks to hold Yoon-Biden summit around May 21
#joebiden #biden #kamalaharris #donaldtrump #maga #democrats #election #bidenharris #usa #vote #america #blacklivesmatter #democrat #politics https://t.co/Hr5y5hFt8w",UiTV_Connect
2022-04-11 20:00:07+00:00,"@jadedcreative They just can't help themselves.

Me:  ""What a beautiful day""

MAGA cult member: ""Yeah...BuT WhAt AbOuT hUnTeR bIdEn????? https://t.co/ZkEmDRObXp #biden #maga #politics #vote @BonerPunch @rosapren",botwotabot
2022-04-06 22:55:02+00:00,Full story https://t.co/SeEQUq9FZr 🟪🟪#americafirst #awakening #biden #consciousness #conservative #democracy #donaldtrump #election #equality #joebiden #maga #nojusticenopeace #protest #purpleroompolitics #racism #racist #republican #trump #truth #tsrpolitics #vote #woke https://t.co/ENBEuVbjrg,PurpRmPolitics
2022-04-06 20:58:16+00:00,Full story https://t.co/0xWlSHzcNh 🟪🟪#americafirst #awakening #biden #consciousness #conservative #democracy #donaldtrump #election #equality #georgefloyd #joebiden #ivankatrump #maga #protest #purpleroompolitics #racism #racist #republican #trump #trumpmemes #truth #vote https://t.co/FA7A8RZAaM,PurpRmPolitics
2022-04-05 09:54:29+00:00,"Biden’s Loss of Moral Authority
Read now https://t.co/oVVsHsAUAp

#Biden #USA #biden #trump #joebiden #election #usa #maga #politics #democrats #america #republican #vote #donaldtrump #democrat #bidenharris #conservative #kamalaharris #covid #liberal #blm #blacklivesmatter https://t.co/gE11TkEfnL",FeiferAllan
2022-04-03 04:00:06+00:00,@JoeBiden Wonderful Mr. President and thank you again so much for all that you have done but what about some real reasons? Reasons MAGA would like. #biden #maga #politics #vote @Sharon58614692 @kstraith,botwotabot
2022-04-02 18:16:52+00:00,"Justice Clarence Thomas ‘should resign’: Is @AOC right given his wife’s Jan. 6 texts? Read both sides and vote at @4bnewsworld! https://t.co/IXKoXu25xL
#clarencethomas #aoc #scotus #supremecourt #resign #biden #trump #rbg #maga #vote #politics #amyconeybarrett #constitution https://t.co/yjpsL76GKl",4bnewsworld
2022-03-31 06:02:29+00:00,"""Let's See What Democrats Really Value"" - Lauren Boebert https://t.co/Eh4gm7zULz via @YouTube #democrats #trump #republicans #maga #joebiden #republican #politics #biden #usa #democrat #donaldtrump #america #election #vote #conservative #liberal #voteblue #blacklivesmatter",BeyondMMedia
2022-03-30 03:32:59+00:00,"""Only President Biden Decides What President Biden Is Going To Say"" https://t.co/p5yDLXIwte via @YouTube #biden #trump #joebiden #election #usa #maga #politics #democrats #america #republican #vote #donaldtrump #democrat #bidenharris #conservative #kamalaharris #covid #liberal",BeyondMMedia
2022-03-29 15:12:53+00:00,"How much money is Joe Biden giving to the Margaret Sanger Planned Parenthood baby killers this year? Democrats are always trying to make America white again.
#joebiden  #biden #kamalaharris #donaldtrump #maga #democrats #election #bidenharris #usa #vote #america #blacklivesmatter https://t.co/6LhJuygl2o",Tomi1Frank
2022-03-24 20:00:04+00:00,"Ok Biden, Great for NATO unity and all of that but what about #TruthSocial ?

#Trump 
#MAGA https://t.co/hGa5wGUxpE #biden #maga #politics #vote @stasie3 @SonnyUndercover",botwotabot
2022-03-02 09:00:03+00:00,"When #KimJongUn nukes an American city, #MAGA freedom fighters will be like ""yeah but what about USA directed by that senile old guy #Biden https://t.co/BzVNYN4atj #biden #maga #politics #vote @soniabenaissa24 @ItsAlmost2Late",botwotabot
2022-02-23 03:31:46+00:00,"Click here to stay updated https://t.co/V0pTteCnI7
#biden #trump #joebiden #election #usa #maga #politics #democrats #america #republican #vote #donaldtrump #democrat #bidenharris #conservative #kamalaharris #covid #liberal #blm #memes #blacklivesmatter #freedom #republicans https://t.co/zayiC5kvQ0",insidepressind
2022-02-16 18:47:43+00:00,"R's. Again?
---------- 
#maga #trump #gop #freedom #rally #vote #justice #democracy #senate #ballot #honor #protect #state #values #recount #fraud #steal #stolen #biden #brandon #republic #fauci #convoy #left #liberal #socialism #duty #oath #election2024 https://t.co/YDVjimVop8 https://t.co/H3QQihNQtS",DonaldBowen12
2022-02-16 05:00:03+00:00,@SenTinaSmith Anything to make the economy worse for Biden. But what about the MAGA boycott? #biden #maga #politics #vote @glblume @Mpls_Scott,botwotabot
2022-02-09 13:27:31+00:00,"Kamala Harris made history on January 20, 2021, as the Democrat was sworn in as the first woman to...
#Kamalaharris #Joebiden #Trump #Biden #Bidenharris #Election #Vote #Democrats #MAGA #Donaldtrump #Blacklivesmatter #BLM #USA #Berniesanders #Voteblue 
🔻https://t.co/kJYpGWfiMg https://t.co/el1MqASfWT",gazettelydotcom
2022-10-13 20:30:18+00:00,#politics #trump #news #india #conservative #republican #usa #bjp #memes #election #america #maga #congress #covid #politicalmemes #donaldtrump #vote #democrat #liberal #freedom #democrats #government #biden #love #political #narendramodi #meme #rahulgandhi #instagram https://t.co/YY1QPm8gJ0,iamanubis000
2022-10-13 20:00:05+00:00,@SadeABC It’s amazing how when Donald Trump’s name is in the news you people report about it. But what about Joe Biden holding notes in his hand during an interview?? Huh?? HUH?? #biden #trump #politics #vote @JayLouis @davidr524,botwotabot
2022-10-13 16:00:05+00:00,@jinx3cats @MarkRonchettiNM @Michelle4NM @GOP but what about Joe Biden's mistakes and before him Donald Trump's dementia #PersonWomanManCameraTV #biden #gop #politics #vote @agargmd @DecepticonPOTUS,botwotabot
2022-10-13 15:46:56+00:00,"We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
 #VOTEBLUENOMATTERWHO https://t.co/Fe2TD5aniS",TheTribune2020
2022-10-13 12:31:29+00:00,"ALL WE HAVE TO DO IS SHOW UP AND VOTE 👊 We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
 #VOTEBLUENOMATTERWHO https://t.co/MOFClKs4ZW",TheTribune2020
2022-10-13 04:00:05+00:00,@KimDotcom @ReadeAlexandra @JoeBiden But what about Trump's phone call to Ukraine about actual corruption? That was supposedly impeachable #biden #trump #politics #vote @FoxtrotKilo39 @FoxtrotKilo39,botwotabot
2022-10-13 00:00:06+00:00,@GoTime22 @globaltravel62 @Jim_Jordan Yes are you? You go from ignoring the question of trump to But what about Hunter Biden🤷 #biden #trump #politics #vote @pattonboss @WandaMaynor1,botwotabot
2022-10-12 23:23:59+00:00,"""Millions for defense, but not one cent for tribute!"" (Robert Harper, 1765-1825). 

Weak-kneed #GOP #MAGA followers of Trump/Putin want us to kowtow to Russia when they threaten to use nuclear weapons.

These colors don't run!

#biden  #VOTE #VoteBlueToSaveAmerica #VoteBlue2022 https://t.co/IXmOywadre",kcole0
2022-10-12 16:00:08+00:00,"@bocurran @JoeBiden Ok the money is important ok? but what about Trump!!!"" you m0r0ns just can't stop thinking about him. i love it. #biden #trump #politics #vote @andrews_andi @libsoftwit",botwotabot
2022-10-12 11:51:41+00:00,"Why Tulsi Gabbard is Leaving The Democratic Party
https://t.co/OuGO079HnT
#tulsigabbard #tulsi #trump #petebuttigieg #berniesanders #andrewyang #joebiden #amyklobuchar #democrats #politics #biden #kamalaharris #election #maga #bernie #maga #elizabethwarren #vote #michaelbennet",TheWaronSJWs
2022-10-12 05:35:29+00:00,"It seems that #MBS needs #Trump to get back, and now to achieve his target cuts the #Oil output, weakening #biden seems fruitful for him. #VOTE #VoteBlueToSaveAmerica https://t.co/RDxMXucVn4",omehale
2022-10-12 04:00:05+00:00,"ITS FUNNY SHES SAID BIDENS SON CRACK PIPE BUT  BIDEN SON BEEN OFF DRUGS but what about people being mean to trump?????"" #biden #trump #politics #vote @byvonne300 @PastaSauce8",botwotabot
2022-10-11 17:20:10+00:00,"👊How many of you are just as passionate a progressive as you were in 1972 in Massachusetts with McGovern⁉️We are winning #joebiden #trump #biden #election #vote #republican #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
 #VOTEBLUENOMATTERWHO https://t.co/G0f86KXal5",TheTribune2020
2022-10-11 12:42:35+00:00,WHEN YOU PLAY WITH THE DEVIL YOU GET THE HORNS 👺  We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #savetheplanet #change #Liberals #VOTEBLUENOMATTERWHO What do GOP candidates KIDS think🤔 https://t.co/UG9WOt1r9t,TheTribune2020
2022-10-10 20:00:05+00:00,"Of Course Hunter Biden Should Be Charged, but what about Trump !! He is no longer in charge ..  FYI #biden #trump #politics #vote @FishmanLevine @JoniWoodley",botwotabot
2022-10-10 15:45:55+00:00,"😡Darn it did not happen today‼️ #MerrickGarland #LockHimUpAlready We are winning but #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
 #VOTEBLUENOMATTERWHO https://t.co/NxX4SsrfjM",TheTribune2020
2022-10-10 01:26:46+00:00,"Former 👺 Aide Claims 👺 Is Much Scarier Behind Closed Doors, ‘He Is Worse Than What You See😱https://t.co/UxiFSIy7fn We are winning #joebiden #trump #biden #donaldtrump #election #vote #republican #blm #conservative #Liberals #GOPTraitorsToDemocracy
 #VOTEBLUENOMATTERWHO https://t.co/lriCKmTvsI",TheTribune2020
2022-10-10 01:15:45+00:00,"We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
 #VOTEBLUENOMATTERWHO https://t.co/O4hTFwS8d7",TheTribune2020
2022-10-10 00:32:01+00:00,"We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
 #VOTEBLUENOMATTERWHO https://t.co/ZFGrc8vgW0",TheTribune2020
2022-10-10 00:00:04+00:00,"@thehill Everyone keeps asking if Biden should run for reelection, we all know that is a fools tale. But what about those trump and Kim jong un  guys who pal around and get into hijinks #biden #trump #politics #vote @jrsignman @ininshininshini",botwotabot
2022-10-09 21:43:00+00:00,"It is beneficial to have dumb population, they will vote for anyone the media will tell them #elections #vote #thoughts #ukraine #trump #biden",PassiveAgressif
2022-10-09 15:12:08+00:00,And don’t get involved with insurrections or stealing elections! Only Traitors do that! #trump #maga #maralago #biden #branden #tampa #georgia #mtg #abbott #cotton #mtg #vote #disney #desantis https://t.co/n4QrPVz0iU https://t.co/fW1by1tv8j,TNNNewsNetwork
2022-10-09 07:11:55+00:00,"Ever since SCJ Clarence Thomas ate Jason Voorhees’ heart, he’s been acting funny.  He probably would have ate Ginni’s, but she doesn’t have one. 🤷🏻‍♂️ #trump #biden #halloween #Vote #January6th #SupremeCourt https://t.co/jvMs7qi6hF",Superstar247365
2022-10-07 12:00:03+00:00,"PolitiFact | Ohio’s Tim Ryan says he ‘voted with Trump on trade,’ but what about Hunter Biden huh #biden #trump #politics #vote @lizantonelli729 @Mike71442212",botwotabot
2022-10-07 03:35:40+00:00,Apparently you don’t need an ID to vote in the midterm elections next month.  Silently passing a law that no one has talked about?  #vote #trump #biden #election #midterms https://t.co/9kvIOMvD1B,StocksNTurf
2022-10-06 23:15:12+00:00,#democrats have been accusing #Trump &amp; his family of doing all these #illegal #corrupt things &amp; it looks like they were just accusing him of what they were doing . #TrumpWasRight he’s not one of them &amp; they knew he wouldn’t play along because he put #AmericaFirst #biden #vote https://t.co/WFWlrlNFBz,lilsal424
2022-10-06 22:25:28+00:00,Who is this? Ahh 🙌 the plaque tells all. 👈 #democrats #trump #republicans #maga #joebiden #republican #politics #biden #democrat #usa #donaldtrump #america #election #vote #liberal #conservative #voteblue #kamalaharris #liberals #blacklivesmatter #makeamericagreatagain #blm https://t.co/2bTJq8EODE,HEXNEO_THEONE
2022-10-06 20:00:06+00:00,"Biden: does a really great thing.
People: yeah, BUT WHAT ABOUT TRUMP REEEEEEEE!!!!"" #biden #trump #politics #vote @dr_seminnis @RedHotFuzz",botwotabot
2022-10-06 17:38:30+00:00,"Wow! Hardly a mention of the Mango Messiah in the news today. He must be gasping for lack of attention!

#TrumpIsALaughingStock #Trump #VoteBlueToSaveAmerica #VoteBlueForSoManyReasons #BidenDeliversAGAIN  #TreasonHasConsequences #Vote #TRUMP2024 #biden #impeachClarenceThomas #p2",kcole0
2022-10-05 05:50:09+00:00,"https://t.co/eTJ8mNNBP4

#trump was right! I’ve got to get some new conspiracy theories because all the ones I have keep coming true.  This from the #NYTimes no less!

#ElectionIntegrity #Vote #corruption #NYT #biden #China #Democrats",NakedDemocrat
2022-10-05 00:00:04+00:00,@Kay26780167 @Sixunder7 @FiveTimesAugust @JoeBiden Wow you’re every answer to Biden criticism is “But what about Trump’s EO’s to “own Obama”? #biden #trump #politics #vote @phil_viz @RobertH59061083,botwotabot
2022-10-03 16:47:32+00:00,"It is telling that @gop says it will cut SS and Medicare, voted against #ian aid while asking the Feds for help, and promises to impeach #biden, not for cause, but for revenge for #trump. Why vote for these clowns if you are sane. #gop #Vote #VoteBlue2022",GoodBlokeKiley
2022-10-03 01:52:38+00:00,"If the republicants take over the House and Senate. I hope to God the Democrats and biden block every single @GOP led bill. TRump signed and executive order for students loan debt, not one of you goofy clown republicants bitched then. #vote blue #abolishthegop #defundthegop",Alexcb2023
2022-10-02 13:16:26+00:00,"VOTE‼️ We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy 
 #VOTEBLUENOMATTERWHO https://t.co/IZS1xM7PCV",TheTribune2020
2022-10-01 22:19:11+00:00,"We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
 #VOTEBLUENOMATTERWHO https://t.co/BPmetX7tGz",TheTribune2020
2022-10-01 22:14:43+00:00,"@Caffeinated_Rob @Sam74243610 @GOP We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
 #VOTEBLUENOMATTERWHO",TheTribune2020
2022-10-01 20:00:04+00:00,"MSDNC Yasmin Reports, bias reporter Peter Baker reference Trump Words but what about Hunter Biden's laptop?! https://t.co/P7nyjicepG #biden #trump #politics #vote @tandjnam @adiamondbarron1",botwotabot
2022-09-30 07:00:07+00:00,"If the 🇺🇸 AMERICAN presidential election will be held right now 2022.
Who will you vote for!!!!!
#vote 
#trump
#biden",AJGGASTON
2022-09-29 16:00:06+00:00,"@Breck_Worsham Biden is not for women and children, really what has he done for our kids But what about the beautiful Wall Trump promised #biden #trump #politics #vote @RobertNormanWF1 @DavidAlbert1982",botwotabot
2022-09-28 21:29:23+00:00,"I will say this, when #trump was #president , I didn’t worry about #money or worry we may end up in a war, like I worry with #biden as #president. Anything has to be better then this, I don’t think I can support a #democrat with how far they go on everything  #vote #Midterms2022",lilsal424
2022-09-28 18:24:42+00:00,"Perhaps @gtconway3d can persuade her to tell the truth.

https://t.co/sUd2CPpZNC

#house #memo #donaldtrump #nazi #loser #election #trump #usa #conservative #biden #politics #memes #joebiden #trumpsupporters #freedom #trumpmemes #democrats #republicans #democrat #liberal #vote",tom_culbertson
2022-09-28 04:00:04+00:00,Biden Sends BILLIONS More to Ukraine but what about Trump's tax cuts?  Wasn't that worse? #biden #trump #politics #vote @dgendvil @NWCitizen99,botwotabot
2022-09-28 01:32:13+00:00,Sound familiar? 😂 #liberal #trump #conservative #democrat #republican #politics #maga #democrats #america #libertarian #donaldtrump #biden #usa #freedom #memes #socialism #election #capitalism #blm #joebiden #politicalmemes #makeamericagreatagain #liberalismo #communism #vote https://t.co/YrtDLfgm4v,HEXNEO_THEONE
2022-09-28 00:00:05+00:00,"I know Biden wouldn't sniff this shit, But what about trump the loZer?! https://t.co/W8BQgDL5z2 #biden #trump #politics #vote @lexarwabnob @kuroneko_PL_UA",botwotabot
2022-09-27 22:33:38+00:00,"""Can Donald Trump Return To The White House?”

Thoughts/Opinions on Trump running for president again in 2024? Is It Realistic? Can he win? Biden vs Trump 2??

 #conservative #america #politics #joebiden #election   #democrats #republicans #democrat #liberal #vote #americafirst https://t.co/5TvwCY3FI9",Recklessairwave
2022-09-26 11:38:18+00:00,Just in case anyone is lost or may have forgotten about the #presidents #us position/job. #trump #biden #kamalaharris #twitter #ohiorapper #takesyoutoschool #congress legislative #vote #voting #vote2yearsafterpresidentelection https://t.co/hwacacfqVo,AuthorityFloat
2022-09-26 08:00:05+00:00,"@Knight84938373 @joncoopertweets That’s their thing to go to anytime evidence of trump is talked about But what about America and clean drinking water? @JoeBiden @LoriLightfoot 

https://t.co/4Bp1eCHmBc #biden #trump #politics #vote @nickkoutsobinas @johnfran1977",botwotabot
2022-09-26 03:13:35+00:00,#trump #biden #foxnews #MSNBC #CNN #npr it really amazes me that y’all really convinced people that their 3rd party vote was a waste.That is some Nazi level propaganda. I cannot believe y’all pulled it off #politics #vote #VoteThemAllOut2022,schimmel_karl
2022-09-25 15:34:47+00:00,"@contrad99036058 @realTuckFrumper @jonibloni We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
 #VOTEBLUENOMATTERWHO",TheTribune2020
2022-09-25 10:53:56+00:00,"#liberal #trump #conservative #democrat #republican #politics #maga  #america  #donaldtrump #biden #usa #freedom  #a #socialism #election #FJB #blm #joebiden  #makeamericagreatagain  #communism #vote #republicans 
Check out Joshua L's video! #TikTok https://t.co/QVELEkStrn",jlee2733
2022-09-25 04:00:05+00:00,"@TPostMillennial Biden is a FOS POS. AND DO NOT GIVE ME A COUNTER ARGUMENT “But what about when Trump……..,.” Because he’s a FOS POS too! #biden #trump #politics #vote @samuelbirdsall2 @samuelbirdsall2",botwotabot
2022-09-24 14:02:55+00:00,@RepValDemings Ummm….. the dude you support 100% @POTUS killed this after President #trump had it in place. Can you provide details on why you supported killing it but now support it under @biden? Are you saying you support #democrats 100% even if it helps #americans? #vote @marcorubio,wreckon95
2022-09-24 00:00:06+00:00,"@rhonda_harbison @bennyjohnson Right:Biden touches children
Left:But what about the insurrection, what about Trump #biden #trump #politics #vote @AngeloP59130567 @BobSagans1",botwotabot
2022-09-23 23:36:16+00:00,"#Biden White House exposes their hypocrisy and refuses to answer when pregnancy is too far along for an abortion !

Can't Trump, Disbarred, Gretchen Whitmer, #Vote  #PedoHitlerbiden, #WhereIsMarco, #AbortionRights,
NEVER #VoteBlue2022, #women, WaPo, https://t.co/8X8g8y4UCt",Bo_Sephus_G
2022-09-23 16:00:06+00:00,"@covie_93 But, Republicans will still continue to respond with ""But what about Hunter Biden's laptop cannot be the response to any and all criticisms of the Trump family. #biden #republicans #politics #vote @Craig88971600 @Bee1Mara",botwotabot
2022-09-23 02:39:46+00:00,"Who're the biggest bastards?

#vote #voting #politics #politicalbastards #dems #libs #maga #kanyeforprez #VoteRed2022 #VoteBlueIn2022 #biden #trump",papernewsnetwrk
2022-09-23 02:32:27+00:00,"Who're the biggest bastards?

#vote #voting #politics #politicalbastards #dems #libs #maga #kanyeforprez #VoteRed2022 #VoteBlueIn2022 #biden #trump",gameofbastards1
2022-09-23 00:00:07+00:00,"@FoxNews Lara Trump: ""I know Donald's a crook, but what about Hunter Biden, right,  and his famous invisible laptop? https://t.co/1p5E6Xv7ZZ #biden #trump #politics #vote @AllenCrider @FKrinkle",botwotabot
2022-09-22 00:00:04+00:00,"@Taijifajin @PedroLo07117828 @BuzzPatterson @nickicapeesh @BillClinton @JoeBiden “But what about Harper.....what about Trump. Please, tell us how much better off you are with Trudeau as PM #biden #trump #politics #vote @NerdyK9 @JimMurp77852985",botwotabot
2022-09-21 20:00:05+00:00,"@bobcesca_go Bingo.  Deflect deflect deflect.

Claim:  trump molests children.

MAGA Response:  But what about Hunter Biden though.... 😁 #biden #maga #politics #vote @CMLatty @EthanObama",botwotabot
2022-09-21 15:59:15+00:00,Ain’t nobody trynna hear the bullshit spewed by politicians. Americans hungry and broke as shit! Do something or shut up! #MONEY #vote #politics #black #white #green #gop #Midterms #left #right #bullshit #biden #trump #maga #wtf,Us2021A
2022-09-20 12:00:06+00:00,@TrentCapelli Ok so you refer to trump where one person die directly from it   Some were hurt yes. But what about Commander in Chief? If Biden really was in charge why hasn't he or the D's shut down Gitmo? #biden #trump #politics #vote @NameBrandDealz @mcmillanjay5380,botwotabot
2022-09-20 04:00:06+00:00,@joncoopertweets Tell me what Biden is? You have no problem putting down Republican Governors but what about Trump cursing?  You are a hypocrite!!!! #biden #trump #politics #vote @CharlaGonzales5 @vandymm1,botwotabot
2022-09-19 22:25:54+00:00,What will happen to gas prices after biden drains the reserve Trump filled up? #vote #MAGA,acrptv
2022-09-19 13:23:04+00:00,America Divided on Eve of Midterms  Vote for Congress: Dem 46% v. Rep 44%; 2024 Rematch  Biden 45% v. Trump 42%... https://t.co/c31y2kTdXb #america #divided #on #eve #of #midterms # #vote #for #congress #dem #% #v. #rep #%; # #rematch # #biden #% #v. #trump #%,AnyPollApp
2022-09-19 08:00:04+00:00,"@narecus Biden said,the US will stay with Ukraine as long as they need help. That's ok, But what about Trump, if he gets a second administration? https://t.co/XY1Qz2Los7 #biden #trump #politics #vote @SzilviaPusztai @Andy_Scollick",botwotabot
2022-09-19 06:04:24+00:00,#biden #democrats #election #joebiden #CNN #MSNBC #NBC #PBS #WashngtonPost #NewYorkTimes #Maga #Trump #vote https://t.co/qK0988qp1Y,neildorval
2022-09-19 03:49:27+00:00,"Rambling Rant on Political Parties #WPMOT 559
I try to explain my stance on the political parties and *snorrrre* 
 #politics #democrats #republicans #cowards #fascists #vote #midterms #trump #biden #desantis #abbott #marthasvineyard #immigration #abortion

https://t.co/Y1swjZayh0",ProfThuggy
2022-09-18 14:50:54+00:00,GREAT REPORT👊  #voting #vote #election #politics #elections #votingmatters #democracy #votingrights #govote #ivoted #registertovote #america #trump #democrat #votevotevote #voter #government #votebymail #votersuppression #voteblue #republican #votingday #yourvotematters #biden https://t.co/qSswSdBzSU,TheTribune2020
2022-09-18 14:31:50+00:00,"@PapaBea25139206 And a minority in that state are also Maga racists BUT We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
 #VOTEBLUENOMATTERWHO",TheTribune2020
